,domain_name,task_name,action_repeat,decoder_var,trial_id,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
152,cartpole,swingup,4.0,0.004,1,804.6792602539062,1520000,1520.0
153,cartpole,swingup,4.0,0.004,1,805.7396850585938,1530000,1530.0
154,cartpole,swingup,4.0,0.004,1,804.047607421875,1540000,1540.0
155,cartpole,swingup,4.0,0.004,1,804.4998168945312,1550000,1550.0
156,cartpole,swingup,4.0,0.004,1,804.2653198242188,1560000,1560.0
157,cartpole,swingup,4.0,0.004,1,804.861328125,1570000,1570.0
158,cartpole,swingup,4.0,0.004,1,803.6878662109375,1580000,1580.0
159,cartpole,swingup,4.0,0.004,1,803.275390625,1590000,1590.0
160,cartpole,swingup,4.0,0.004,1,783.79443359375,1600000,1600.0
161,cartpole,swingup,4.0,0.004,1,806.1634521484375,1610000,1610.0
162,cartpole,swingup,4.0,0.004,1,777.5807495117188,1620000,1620.0
163,cartpole,swingup,4.0,0.004,1,805.9044189453125,1630000,1630.0
164,cartpole,swingup,4.0,0.004,1,807.697265625,1640000,1640.0
165,cartpole,swingup,4.0,0.004,1,806.1849975585938,1650000,1650.0
166,cartpole,swingup,4.0,0.004,1,808.222412109375,1660000,1660.0
167,cartpole,swingup,4.0,0.004,1,806.2940673828125,1670000,1670.0
168,cartpole,swingup,4.0,0.004,1,806.7091064453125,1680000,1680.0
169,cartpole,swingup,4.0,0.004,1,526.40673828125,1690000,1690.0
170,cartpole,swingup,4.0,0.004,1,785.14892578125,1700000,1700.0
